entry_time,exit_time,type,regime,strategy,entry_price,exit_price,size,pnl,close_reason,account_balance
2010-01-26 11:00:00,2010-01-26 16:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1100.53,1097.38,0.05330460276164144,0.16790949869916325,Regime Change,1013.4009150347903
2010-01-27 01:30:00,2010-01-27 03:00:00,LONG,VOLATILE,Cautious Mean Reversion,1096.45,1092.03,0.10552462888307952,-0.46641885966321917,Stop Loss,1012.934496175127
2010-01-27 03:00:00,2010-01-27 05:00:00,SHORT,TRENDING,Momentum Breakout,1092.03,1096.15,0.10055027935920743,-0.41426715095994654,Stop Loss,1012.5202290241671
2010-01-27 13:00:00,2010-01-27 18:30:00,LONG,VOLATILE,Cautious Mean Reversion,1085.03,1089.38,0.04593403006442058,0.1998130307802358,Regime Change,1012.7200420549473
2010-01-28 03:00:00,2010-01-28 05:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1091.45,1087.43,0.07567535865728348,0.3042149418022782,Target Hit,1013.0242569967495
2010-01-28 12:00:00,2010-01-29 07:00:00,LONG,VOLATILE,Cautious Mean Reversion,1081.33,1084.38,0.042056257751785016,0.12827158614295195,Regime Change,1013.1525285828925
2010-01-29 08:00:00,2010-01-29 09:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1086.4,1080.58,0.07609446671475861,0.4428697962799076,Target Hit,1013.5953983791724
2010-01-31 19:00:00,2010-01-31 21:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1083.83,1078.23,0.06620786726994966,0.3707640567117121,Target Hit,1013.966162435884
2010-02-01 07:30:00,2010-02-01 10:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1086.9,1094.9,0.08819356244319784,-0.7055484995455827,Stop Loss,1013.2606139363385
2010-02-01 10:00:00,2010-02-01 18:30:00,LONG,TRENDING,Momentum Breakout,1094.9,1104.03,0.05647772018484591,0.5156415852876365,Regime Change,1013.7762555216261
2010-02-01 22:30:00,2010-02-02 02:00:00,LONG,VOLATILE,Cautious Mean Reversion,1101.3,1105.5,0.09497384505105647,0.3988901492144415,Target Hit,1014.1751456708406
2010-02-02 05:30:00,2010-02-02 11:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1113.63,1114.38,0.06080532241147989,-0.04560399180860991,Regime Change,1014.129541679032
2010-02-02 21:00:00,2010-02-03 00:30:00,LONG,RANGING,Mean Reversion,1112.1,1115.85,0.08949381022453941,0.33560178834202276,Target Hit,1014.465143467374
2010-02-03 02:30:00,2010-02-03 08:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1120.68,1111.58,0.07720899455667915,0.7026018504657908,Target Hit,1015.1677453178398
2010-02-03 10:00:00,2010-02-04 00:30:00,LONG,VOLATILE,Cautious Mean Reversion,1111.5,1108.6,0.05811114898712859,-0.1685223320626782,Regime Change,1014.9992229857771
2010-02-04 04:00:00,2010-02-04 09:00:00,LONG,VOLATILE,Cautious Mean Reversion,1102.93,1090.0,0.0905382450814152,-1.1706595089027043,Stop Loss,1013.8285634768744
2010-02-04 09:00:00,2010-02-04 11:00:00,SHORT,TRENDING,Momentum Breakout,1090.0,1067.93,0.0589717020075655,1.3015054633069667,Target Hit,1015.1300689401813
2010-02-05 03:00:00,2010-02-05 08:30:00,LONG,VOLATILE,Cautious Mean Reversion,1049.88,1063.38,0.06429535832703209,0.8679873374149333,Regime Change,1015.9980562775962
2010-02-07 19:00:00,2010-02-08 14:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1067.5,1064.95,0.03865238461055273,0.0985635807569077,Regime Change,1016.0966198583532
2010-02-08 17:30:00,2010-02-08 22:30:00,LONG,VOLATILE,Cautious Mean Reversion,1062.43,1066.03,0.07907193964786635,0.28465898273231166,Target Hit,1016.3812788410855
2010-02-08 22:30:00,2010-02-09 00:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1066.03,1068.75,0.141365324683277,-0.3845136831385173,Stop Loss,1015.996765157947
2010-02-09 00:00:00,2010-02-09 02:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1068.75,1072.5,0.1412335871124384,-0.5296259516716441,Stop Loss,1015.4671392062754
2010-02-09 02:00:00,2010-02-09 02:30:00,LONG,TRENDING,Momentum Breakout,1072.5,1069.53,0.11807881550079663,-0.35069408203736924,Stop Loss,1015.116445124238
2010-02-09 07:30:00,2010-02-09 09:00:00,LONG,TRENDING,Momentum Breakout,1078.7,1073.9,0.06479573307138611,-0.3110195187426504,Stop Loss,1014.8054256054953
2010-02-09 11:30:00,2010-02-09 17:00:00,LONG,TRENDING,Momentum Breakout,1080.58,1078.3,0.04283684942426155,-0.09766801668731517,Regime Change,1014.707757588808
2010-02-10 00:30:00,2010-02-10 01:30:00,LONG,VOLATILE,Cautious Mean Reversion,1074.95,1078.38,0.12103960571521787,0.41516584760320496,Target Hit,1015.1229234364113
2010-02-10 10:00:00,2010-02-10 15:30:00,LONG,VOLATILE,Cautious Mean Reversion,1065.18,1072.6,0.04523599552627614,0.335651086804962,Regime Change,1015.4585745232163
2010-02-10 20:30:00,2010-02-11 08:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1077.7,1084.85,0.1000048359481412,-0.7150345770291959,Stop Loss,1014.7435399461871
2010-02-11 11:00:00,2010-02-11 16:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1090.38,1095.15,0.037017617183754986,-0.1765740339665106,Regime Change,1014.5669659122206
2010-02-11 21:30:00,2010-02-12 05:00:00,LONG,VOLATILE,Cautious Mean Reversion,1089.23,1079.78,0.08083721019932351,-0.7639116363836108,Stop Loss,1013.803054275837
2010-02-12 05:00:00,2010-02-12 10:30:00,LONG,VOLATILE,Cautious Mean Reversion,1079.78,1085.1,0.0840013223488134,0.44688703489568193,Regime Change,1014.2499413107327
2010-02-12 12:00:00,2010-02-15 04:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1090.2,1098.18,0.04090358472881047,-0.3264106061359083,Stop Loss,1013.9235307045967
2010-02-15 05:00:00,2010-02-15 10:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1099.43,1099.65,0.09975613934819891,-0.02194635065660648,Regime Change,1013.90158435394
2010-02-15 19:30:00,2010-02-16 00:00:00,SHORT,RANGING,Mean Reversion,1104.85,1109.35,0.07850931448526342,-0.3532919151836854,Stop Loss,1013.5482924387563
2010-02-16 00:00:00,2010-02-16 06:30:00,LONG,TRENDING,Momentum Breakout,1109.35,1113.13,0.09593312584025923,0.3626272156761991,Regime Change,1013.9109196544325
2010-02-16 13:00:00,2010-02-17 03:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1119.38,1122.58,0.055934362591662026,-0.1789899602933083,Regime Change,1013.7319296941392
2010-02-17 03:00:00,2010-02-17 04:30:00,LONG,TRENDING,Momentum Breakout,1122.58,1119.18,0.09373372067052535,-0.3186946502797734,Stop Loss,1013.4132350438595
2010-02-17 07:30:00,2010-02-17 08:00:00,LONG,TRENDING,Momentum Breakout,1124.68,1119.48,0.056122566297025216,-0.29183734474453366,Stop Loss,1013.1213976991149
2010-02-17 11:00:00,2010-02-17 16:30:00,LONG,VOLATILE,Cautious Mean Reversion,1113.93,1106.53,0.04547074780399394,-0.3364835337495593,Stop Loss,1012.7849141653654
2010-02-17 16:30:00,2010-02-17 19:30:00,LONG,VOLATILE,Cautious Mean Reversion,1106.53,1099.1,0.04254258532543,-0.31609140896794763,Stop Loss,1012.4688227563975
2010-02-17 19:30:00,2010-02-18 01:00:00,SHORT,TRENDING,Momentum Breakout,1099.1,1104.1,0.04959195825306458,-0.24795979126532292,Regime Change,1012.2208629651321
2010-02-18 08:00:00,2010-02-18 09:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1112.08,1118.78,0.055642087834215946,-0.3728019884892494,Stop Loss,1011.8480609766428
2010-02-18 09:00:00,2010-02-18 14:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1118.78,1120.95,0.04631247564542716,-0.1004980721505803,Regime Change,1011.7475629044923
2010-02-18 15:00:00,2010-02-18 16:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1122.23,1108.45,0.04257734151276477,0.5867157660458974,Target Hit,1012.3342786705382
2010-02-18 17:30:00,2010-02-18 18:00:00,LONG,VOLATILE,Cautious Mean Reversion,1108.95,1103.03,0.05163417079348013,-0.3056742910974061,Stop Loss,1012.0286043794408
2010-02-18 18:00:00,2010-02-19 10:00:00,LONG,VOLATILE,Cautious Mean Reversion,1103.03,1115.53,0.04921407979529396,0.6151759974411745,Regime Change,1012.643780376882
2010-02-19 11:00:00,2010-02-19 16:30:00,LONG,TRENDING,Momentum Breakout,1117.83,1119.05,0.05465531645175562,0.06667948607114335,Regime Change,1012.7104598629531
2010-02-21 18:00:00,2010-02-22 09:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1125.1,1117.13,0.048768717891133594,0.388686681592325,Target Hit,1013.0991465445454
2010-02-22 09:30:00,2010-02-22 10:30:00,LONG,VOLATILE,Cautious Mean Reversion,1117.13,1110.8,0.04939737304276088,-0.31268537136068403,Stop Loss,1012.7864611731848
2010-02-22 10:30:00,2010-02-22 16:00:00,SHORT,TRENDING,Momentum Breakout,1110.8,1113.23,0.0489267429662916,-0.11889198540809169,Regime Change,1012.6675691877766
2010-02-22 23:00:00,2010-02-23 03:00:00,SHORT,RANGING,Mean Reversion,1116.15,1119.8,0.07729940610866456,-0.28214283229661513,Stop Loss,1012.38542635548
2010-02-23 03:00:00,2010-02-23 04:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1119.8,1114.1,0.09361462030344313,0.53360333572963,Target Hit,1012.9190296912096
2010-02-23 06:30:00,2010-02-23 10:00:00,LONG,VOLATILE,Cautious Mean Reversion,1108.35,1104.18,0.06592582986257225,-0.2749107105269161,Stop Loss,1012.6441189806827
2010-02-23 10:00:00,2010-02-23 15:30:00,SHORT,TRENDING,Momentum Breakout,1104.18,1101.35,0.04707292436235464,0.13321637594547092,Regime Change,1012.7773353566282
2010-02-23 15:30:00,2010-02-23 20:00:00,LONG,VOLATILE,Cautious Mean Reversion,1101.35,1106.68,0.05334314745640587,0.28431897594265154,Target Hit,1013.0616543325708
2010-02-23 21:00:00,2010-02-24 02:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1107.35,1100.5,0.11168547583038389,0.7650455094381196,Target Hit,1013.8266998420089
2010-02-24 02:30:00,2010-02-24 04:00:00,LONG,VOLATILE,Cautious Mean Reversion,1100.5,1093.4,0.12058284579823444,-0.8561382051674535,Stop Loss,1012.9705616368415
2010-02-24 04:00:00,2010-02-24 09:30:00,SHORT,TRENDING,Momentum Breakout,1093.4,1098.7,0.07915979790504024,-0.4195469288967097,Stop Loss,1012.5510147079448
2010-02-24 23:00:00,2010-02-25 04:30:00,LONG,VOLATILE,Cautious Mean Reversion,1089.2,1091.75,0.08179109409492683,0.2085672899420597,Regime Change,1012.7595819978868
2010-02-25 11:00:00,2010-02-25 12:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1097.9,1107.53,0.04506667864581845,-0.4339921153592264,Stop Loss,1012.3255898825275
2010-02-25 12:30:00,2010-02-25 18:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1107.53,1104.68,0.03734891744302822,0.10644441471262703,Regime Change,1012.4320342972402
2010-02-26 02:00:00,2010-02-26 04:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1109.88,1112.65,0.10246934431945783,-0.28384008376489633,Stop Loss,1012.1481942134753
2010-02-26 04:00:00,2010-02-26 06:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1112.65,1107.73,0.0989584989084224,0.4868758146294454,Target Hit,1012.6350700281048
2010-02-26 13:00:00,2010-02-28 20:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1118.88,1116.6,0.04743181392157924,0.10814453574121016,Regime Change,1012.743214563846
2010-03-01 03:00:00,2010-03-01 05:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1122.3,1117.43,0.10326475963209485,0.5028993794082907,Target Hit,1013.2461139432543
2010-03-01 06:30:00,2010-03-01 09:00:00,SHORT,TRENDING,Momentum Breakout,1113.93,1117.28,0.08252209253462922,-0.27644900999100036,Stop Loss,1012.9696649332633
2010-03-02 07:00:00,2010-03-02 09:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1121.93,1126.53,0.07753026949934419,-0.3566392396969762,Stop Loss,1012.6130256935663
2010-03-02 09:30:00,2010-03-02 16:00:00,LONG,TRENDING,Momentum Breakout,1126.53,1134.53,0.05961881979363784,0.4769505583491027,Regime Change,1013.0899762519155
2010-03-03 03:30:00,2010-03-03 04:00:00,SHORT,RANGING,Mean Reversion,1134.58,1137.25,0.12081626506343535,-0.32257942771938114,Stop Loss,1012.7673968241961
2010-03-03 04:00:00,2010-03-03 08:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1137.25,1141.28,0.139336705032779,-0.5615269212820956,Stop Loss,1012.2058699029141
2010-03-03 11:30:00,2010-03-03 15:00:00,LONG,TRENDING,Momentum Breakout,1144.35,1139.18,0.051327960194139585,-0.26536555420369373,Stop Loss,1011.9405043487104
2010-03-03 19:00:00,2010-03-04 01:30:00,LONG,VOLATILE,Cautious Mean Reversion,1137.48,1133.15,0.09296003557766316,-0.40251695405127474,Stop Loss,1011.5379873946591
2010-03-04 01:30:00,2010-03-04 04:00:00,LONG,VOLATILE,Cautious Mean Reversion,1133.15,1138.13,0.1189118360892034,0.5921809437242351,Target Hit,1012.1301683383833
2010-03-04 06:30:00,2010-03-04 09:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1140.28,1135.75,0.09558338795127237,0.43299274741926125,Target Hit,1012.5631610858026
2010-03-04 10:30:00,2010-03-05 00:00:00,LONG,VOLATILE,Cautious Mean Reversion,1129.7,1134.15,0.05994036575825425,0.26673462762423417,Regime Change,1012.8298957134268
2010-03-05 00:00:00,2010-03-05 05:30:00,SHORT,RANGING,Mean Reversion,1134.15,1133.9,0.17617573076120896,0.04404393269030224,Regime Change,1012.8739396461172
2010-03-05 10:00:00,2010-03-05 12:00:00,LONG,TRENDING,Momentum Breakout,1139.55,1134.15,0.0700031413909686,-0.3780169635112209,Stop Loss,1012.495922682606
2010-03-08 02:30:00,2010-03-08 05:00:00,SHORT,RANGING,Mean Reversion,1137.48,1134.28,0.12066577167139879,0.3861304693484816,Target Hit,1012.8820531519544
2010-03-08 09:30:00,2010-03-08 11:00:00,LONG,VOLATILE,Cautious Mean Reversion,1127.5,1120.08,0.07299736297026306,-0.5416404332393572,Stop Loss,1012.3404127187151
2010-03-08 11:00:00,2010-03-08 17:00:00,SHORT,TRENDING,Momentum Breakout,1120.08,1124.38,0.05897196134290291,-0.25357943377449327,Regime Change,1012.0868332849407
2010-03-09 00:00:00,2010-03-09 02:30:00,LONG,VOLATILE,Cautious Mean Reversion,1120.5,1123.63,0.13544089033037496,0.4239299867340884,Target Hit,1012.5107632716747
2010-03-09 05:30:00,2010-03-09 11:30:00,SHORT,TRENDING,Momentum Breakout,1116.53,1123.9,0.08314885966921938,-0.6128070957621566,Stop Loss,1011.8979561759126
2010-03-09 22:00:00,2010-03-09 23:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1122.95,1125.03,0.15731435185854306,-0.32721385186575813,Stop Loss,1011.5707423240468
2010-03-09 23:30:00,2010-03-10 06:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1125.03,1127.0,0.16782350103090418,-0.3306122970308858,Stop Loss,1011.2401300270159
2010-03-10 11:30:00,2010-03-10 12:00:00,LONG,VOLATILE,Cautious Mean Reversion,1111.88,1105.83,0.04962083479611419,-0.3002060505164999,Stop Loss,1010.9399239764994
2010-03-10 12:00:00,2010-03-10 17:30:00,LONG,VOLATILE,Cautious Mean Reversion,1105.83,1108.2,0.04301791983044649,0.10195246999816326,Regime Change,1011.0418764464976
2010-03-11 15:30:00,2010-03-12 01:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1108.8,1113.63,0.06335304880211964,-0.3059952257142477,Stop Loss,1010.7358812207833
2010-03-12 03:30:00,2010-03-12 04:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1114.5,1117.65,0.12461990927670133,-0.3925527142216205,Stop Loss,1010.3433285065616
2010-03-12 04:30:00,2010-03-12 08:30:00,LONG,TRENDING,Momentum Breakout,1117.65,1113.35,0.11593042874198055,-0.4985008435905374,Stop Loss,1009.844827662971
2010-03-12 09:00:00,2010-03-14 18:00:00,SHORT,TRENDING,Momentum Breakout,1108.43,1101.45,0.06807047880261778,0.4751319420422734,Regime Change,1010.3199596050133
2010-03-14 22:30:00,2010-03-15 02:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1104.63,1106.63,0.14651938747152568,-0.29303877494305136,Stop Loss,1010.0269208300703
2010-03-15 02:30:00,2010-03-15 05:00:00,SHORT,RANGING,Mean Reversion,1106.63,1102.93,0.12684847830874077,0.46933936974234663,Target Hit,1010.4962601998126
2010-03-15 16:00:00,2010-03-16 00:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1107.4,1112.45,0.08111790203147913,-0.4096454052589659,Stop Loss,1010.0866147945536
2010-03-16 00:00:00,2010-03-16 05:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1112.45,1114.45,0.1375391833168818,-0.2750783666337636,Stop Loss,1009.8115364279198
2010-03-16 05:30:00,2010-03-16 08:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1114.45,1118.3,0.12090712644308367,-0.4654924368058611,Stop Loss,1009.3460439911139
2010-03-16 08:30:00,2010-03-16 09:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1118.3,1123.0,0.09545560088976941,-0.4486413241819206,Stop Loss,1008.897402666932
2010-03-16 09:00:00,2010-03-16 16:00:00,LONG,TRENDING,Momentum Breakout,1123.0,1127.48,0.07779474135332684,0.34852044126290566,Regime Change,1009.2459231081948
2010-03-16 18:00:00,2010-03-17 06:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1128.2,1131.55,0.06848315294870888,-0.22941856237816852,Regime Change,1009.0165045458166
2010-03-17 08:00:00,2010-03-17 16:30:00,SHORT,TRENDING,Momentum Breakout,1126.0,1120.18,0.08283406089249946,0.4820942343943416,Regime Change,1009.498598780211
2010-03-17 16:30:00,2010-03-17 17:00:00,LONG,VOLATILE,Cautious Mean Reversion,1120.18,1124.73,0.07843107244581418,0.35686137962845094,Target Hit,1009.8554601598394
2010-03-18 21:00:00,2010-03-19 10:00:00,LONG,VOLATILE,Cautious Mean Reversion,1123.05,1110.1,0.11923531581421351,-1.5440973397940705,Stop Loss,1008.3113628200452
2010-03-19 10:00:00,2010-03-21 19:00:00,SHORT,TRENDING,Momentum Breakout,1110.1,1104.8,0.05989777460728445,0.31745820541860487,Regime Change,1008.6288210254638
2010-03-22 05:30:00,2010-03-22 07:30:00,LONG,VOLATILE,Cautious Mean Reversion,1103.55,1101.43,0.12853425003960406,-0.2724926100839466,Stop Loss,1008.3563284153798
2010-03-22 07:30:00,2010-03-22 08:00:00,SHORT,TRENDING,Momentum Breakout,1101.43,1104.43,0.10849977596152376,-0.32549932788457125,Stop Loss,1008.0308290874952
2010-03-22 08:30:00,2010-03-22 14:30:00,SHORT,TRENDING,Momentum Breakout,1099.95,1098.45,0.08519311423003158,0.12778967134504737,Regime Change,1008.1586187588402
2010-03-22 17:30:00,2010-03-23 06:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1103.28,1098.83,0.0814730988048689,0.36255528968167033,Target Hit,1008.521174048522
2010-03-23 06:30:00,2010-03-23 07:30:00,LONG,VOLATILE,Cautious Mean Reversion,1098.83,1095.58,0.1365576026938344,-0.4438122087549618,Stop Loss,1008.077361839767
2010-03-23 07:30:00,2010-03-23 09:30:00,SHORT,TRENDING,Momentum Breakout,1095.58,1098.13,0.11343648063901877,-0.2892630256295185,Stop Loss,1007.7880988141375
2010-03-23 15:00:00,2010-03-23 23:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1105.63,1103.5,0.055695904704592424,0.11863227702078794,Regime Change,1007.9067310911582
2010-03-24 01:00:00,2010-03-24 04:30:00,LONG,RANGING,Mean Reversion,1100.85,1097.23,0.09884025085655225,-0.3578017081007084,Stop Loss,1007.5489293830575
2010-03-24 04:30:00,2010-03-24 12:00:00,SHORT,TRENDING,Momentum Breakout,1097.23,1091.18,0.12316026278458798,0.7451195898467518,Regime Change,1008.2940489729042
2010-03-24 13:00:00,2010-03-25 05:30:00,LONG,VOLATILE,Cautious Mean Reversion,1088.93,1093.48,0.06835011936591523,0.31099304311491116,Regime Change,1008.6050420160191
2010-03-25 05:30:00,2010-03-25 09:30:00,LONG,TRENDING,Momentum Breakout,1093.48,1090.18,0.09630056827102855,-0.31779187529438985,Stop Loss,1008.2872501407247
2010-03-25 14:00:00,2010-03-25 15:00:00,LONG,VOLATILE,Cautious Mean Reversion,1089.78,1092.78,0.06369176794726955,0.19107530384180865,Target Hit,1008.4783254445665
2010-03-26 00:00:00,2010-03-26 03:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1094.88,1098.13,0.11018345040797711,-0.3580962138259256,Stop Loss,1008.1202292307406
2010-03-26 03:00:00,2010-03-26 08:30:00,LONG,TRENDING,Momentum Breakout,1098.13,1097.8,0.14528713316653413,-0.04794475394497873,Regime Change,1008.0722844767956
2010-03-26 15:30:00,2010-03-28 22:00:00,LONG,TRENDING,Momentum Breakout,1108.68,1104.55,0.04746336873822692,-0.19602371288888237,Regime Change,1007.8762607639068
2010-03-29 03:00:00,2010-03-29 08:30:00,SHORT,RANGING,Mean Reversion,1110.6,1111.58,0.11459816970351659,-0.11230620630944835,Regime Change,1007.7639545575973
2010-03-30 03:00:00,2010-03-30 05:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1112.48,1109.78,0.16591293211667232,0.4479649167150228,Target Hit,1008.2119194743124
2010-03-30 09:00:00,2010-03-30 09:30:00,LONG,VOLATILE,Cautious Mean Reversion,1108.85,1106.03,0.13248366511895926,-0.3736039356354567,Stop Loss,1007.838315538677
2010-03-30 09:30:00,2010-03-30 16:30:00,SHORT,TRENDING,Momentum Breakout,1106.03,1103.38,0.11501939578233193,0.3048013988231639,Regime Change,1008.1431169375002
2010-03-30 22:30:00,2010-03-31 04:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1107.25,1108.48,0.13963487226338345,-0.17175089288396417,Regime Change,1007.9713660446162
2010-03-31 05:00:00,2010-03-31 08:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1109.43,1112.48,0.15685634166856027,-0.4784118420891017,Stop Loss,1007.492954202527
2010-03-31 08:00:00,2010-03-31 09:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1112.48,1117.45,0.1082537281810787,-0.5380210290599641,Stop Loss,1006.954933173467
2010-03-31 09:00:00,2010-03-31 11:00:00,LONG,TRENDING,Momentum Breakout,1117.45,1114.25,0.09039339658159208,-0.28925886906109877,Stop Loss,1006.6656743044059
2010-04-01 05:00:00,2010-04-01 08:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1118.33,1123.93,0.11370269051346472,-0.6367350668754179,Stop Loss,1006.0289392375305
2010-04-01 08:30:00,2010-04-01 15:30:00,LONG,TRENDING,Momentum Breakout,1123.93,1125.88,0.06853530543022093,0.13364384558893394,Regime Change,1006.1625830831194
2010-04-01 22:30:00,2010-04-02 03:30:00,LONG,RANGING,Mean Reversion,1121.15,1118.75,0.11345104491518926,-0.2722825077964645,Stop Loss,1005.890300575323
2010-04-02 03:30:00,2010-04-02 06:30:00,SHORT,TRENDING,Momentum Breakout,1118.75,1122.1,0.15186852524814634,-0.5087595595812764,Stop Loss,1005.3815410157417
2010-04-02 15:30:00,2010-04-04 22:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1125.95,1124.35,0.10378918755380542,0.16606270008610283,Regime Change,1005.5476037158278
2010-04-05 07:00:00,2010-04-05 12:30:00,SHORT,RANGING,Mean Reversion,1128.23,1131.93,0.09334616863895791,-0.3453808239641485,Stop Loss,1005.2022228918637
2010-04-05 12:30:00,2010-04-06 03:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1131.93,1126.53,0.061717844249306826,0.33327635894626245,Target Hit,1005.53549925081
2010-04-06 03:30:00,2010-04-06 07:30:00,LONG,VOLATILE,Cautious Mean Reversion,1125.03,1128.75,0.11784197539244808,0.43837214845991007,Target Hit,1005.9738713992699
2010-04-06 09:00:00,2010-04-06 16:00:00,LONG,TRENDING,Momentum Breakout,1132.5,1134.23,0.06962563168165128,0.12045234280925798,Regime Change,1006.0943237420792
2010-04-07 00:00:00,2010-04-07 04:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1136.68,1134.2,0.14610404586731995,0.36233803375095613,Target Hit,1006.4566617758301
2010-04-07 10:00:00,2010-04-07 12:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1146.43,1152.33,0.06547894256839523,-0.38632576115352296,Stop Loss,1006.0703360146765
2010-04-07 21:00:00,2010-04-08 07:30:00,LONG,VOLATILE,Cautious Mean Reversion,1146.18,1144.68,0.09395758754498439,-0.14093638131747657,Regime Change,1005.929399633359
2010-04-08 10:30:00,2010-04-08 22:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1149.78,1150.03,0.06551650477047219,-0.016379126192618047,Regime Change,1005.9130205071664
2010-04-09 01:00:00,2010-04-09 02:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1151.88,1154.73,0.16683656587523266,-0.4754842127443979,Stop Loss,1005.437536294422
2010-04-09 02:00:00,2010-04-09 04:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1154.73,1156.53,0.15089043327762175,-0.27160277989971227,Stop Loss,1005.1659335145223
2010-04-09 04:30:00,2010-04-09 09:30:00,LONG,TRENDING,Momentum Breakout,1156.53,1152.88,0.12675577688321357,-0.46265858562371226,Stop Loss,1004.7032749288986
2010-04-09 11:00:00,2010-04-11 18:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1161.15,1165.8,0.06561639425610488,-0.3051162332908787,Stop Loss,1004.3981586956078
2010-04-11 18:00:00,2010-04-12 07:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1165.8,1161.73,0.06838793230454693,0.27833888447950167,Regime Change,1004.6764975800872
2010-04-12 08:30:00,2010-04-12 11:00:00,LONG,VOLATILE,Cautious Mean Reversion,1158.73,1164.38,0.07380692386021374,0.4170091198102144,Target Hit,1005.0935066998975
2010-04-12 15:00:00,2010-04-12 20:30:00,LONG,VOLATILE,Cautious Mean Reversion,1154.53,1154.38,0.05944189495326353,-0.00891628424298142,Regime Change,1005.0845904156545
2010-04-12 21:00:00,2010-04-13 04:30:00,LONG,VOLATILE,Cautious Mean Reversion,1152.43,1148.53,0.09757625122288095,-0.3805473797692446,Stop Loss,1004.7040430358852
2010-04-13 04:30:00,2010-04-13 06:30:00,LONG,VOLATILE,Cautious Mean Reversion,1148.53,1153.53,0.10472074224386413,0.5236037112193206,Target Hit,1005.2276467471045
2010-04-13 22:30:00,2010-04-14 04:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1155.05,1158.33,0.14629677026107218,-0.47985340645631275,Stop Loss,1004.7477933406482
2010-04-14 04:00:00,2010-04-14 08:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1158.33,1160.85,0.12803353512881224,-0.3226445085246045,Stop Loss,1004.4251488321236
2010-04-14 08:00:00,2010-04-14 09:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1160.85,1156.63,0.09010181811148743,0.3802296724304589,Target Hit,1004.805378504554
2010-04-15 02:30:00,2010-04-15 08:00:00,LONG,RANGING,Mean Reversion,1154.38,1152.38,0.10248779358177774,-0.2049755871635555,Regime Change,1004.6004029173905
